Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
eliasbaixas_bamboo,bamboo.db,StorageManager,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 62 public methods
eliasbaixas_bamboo,bamboo.db,StorageManager,Hub-like Modularization,The tool detected the smell in this class because this class has high number of incoming as well as outgoing dependencies. Incoming dependecies: Gateway; MyConnState; XmlRpcGetHandler; Dht; GetReq; GetResp; GetRespMsg; GetValuesState; WebInterface; MerkleTreeTest; FetchDataReq; FetchDataResp; DataManager; TreeState; DiscardState; FetchKeysResp; DataManagerTest; Load; StorageManager; Key; IterateByGuidResp; StorageManagerTest; StorageConverter. Outgoing dependencies: Key; StorageMonitor; AddMonitor; RemoveMonitor; StorageManager; ShutdownHook; SyncAlarm; Alarm; EnqueueEvent; PutReq; PutResp; GetByKeyReq; DiscardReq; GetByKeyResp; GetByGuidReq; GBGCont; GetByGuidCont; GetByGuidResp; GetByTimeReq; GBTCont; GetByTimeCont; GetByTimeResp; IterateByGuidReq; IBGCont; IterateByGuidCont; IterateByGuidResp; DustDevilSink; GuidTools
eliasbaixas_bamboo,bamboo.db,AddMonitor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: monitor
eliasbaixas_bamboo,bamboo.db,RemoveMonitor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: monitor
eliasbaixas_bamboo,bamboo.db,Key,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SIZE; time_usec; ttl_sec; guid; secret_hash; data_hash; put; client_id; newStyle
eliasbaixas_bamboo,bamboo.db,PutReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; data; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,PutResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: inval_put_key; inval_put_data; inval_rm_key; inval_rm_data; user_data
eliasbaixas_bamboo,bamboo.db,GetByKeyReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,GetByKeyResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; data; user_data
eliasbaixas_bamboo,bamboo.db,GetByGuidReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: guid; primary; placemark; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,GetByGuidResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; data; continuation; user_data
eliasbaixas_bamboo,bamboo.db,GetByGuidCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: continuation; del; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,GetByTimeReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: low; high; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,GetByTimeResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: keys; continuation; user_data
eliasbaixas_bamboo,bamboo.db,GetByTimeCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: continuation; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,DiscardReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; recycle
eliasbaixas_bamboo,bamboo.db,IterateByGuidReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: low; high; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,IterateByGuidResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; data; continuation; user_data
eliasbaixas_bamboo,bamboo.db,IterateByGuidCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: continuation; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,IBGCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; low; high
eliasbaixas_bamboo,bamboo.db,GBGCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: guid; key; primary; placemark
eliasbaixas_bamboo,bamboo.db,GBTCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; low; high
eliasbaixas_bamboo,bamboo.db,Alarm,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
eliasbaixas_bamboo,bamboo.db,SyncAlarm,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
eliasbaixas_bamboo,bamboo.db,EnqueueEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sink; item
eliasbaixas_bamboo,bamboo.db,OldStorageManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ZERO_GUID; ZERO_HASH; ZERO_CLIENT; MAX_CLIENT; ZERO_KEY; storage_monitors; monitor; monitor; mon; a; c; sz; SIZE; time_usec; ttl_sec; guid; data_hash; put; client_id; key; data; comp_q; user_data; inval_put_key; inval_put_data; inval_rm_key; inval_rm_data; user_data; key; comp_q; user_data; key; data; user_data; guid; primary; placemark; comp_q; user_data; key; data; continuation; user_data; continuation; del; comp_q; user_data; low; high; comp_q; user_data; keys; continuation; user_data; continuation; comp_q; user_data; key; recycle; low; high; comp_q; user_data; key; data; continuation; user_data; continuation; comp_q; user_data; key; high; cursor; guid; key; primary; placemark; key; low; high; client_counts; by_time; by_guid; by_guid_and_data_hash; recycling; env; to_bdb_thread; open_cursors; guid_key_creator; guid_and_data_hash_key_creator; rand; last_dequeue_ms; sink; item
eliasbaixas_bamboo,bamboo.db,OldStorageManager,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: PutReq; GetByKeyReq; GetByGuidReq; GetByGuidCont; GetByTimeReq; GetByTimeCont; IterateByGuidReq; IterateByGuidCont; DiscardReq; SyncAlarm; Alarm; AddMonitor; RemoveMonitor in method the_real_handle_event
eliasbaixas_bamboo,bamboo.db,OldStorageManager,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 56 public methods
eliasbaixas_bamboo,bamboo.db,StorageMonitor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,AddMonitor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,AddMonitor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: monitor
eliasbaixas_bamboo,bamboo.db,RemoveMonitor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,RemoveMonitor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: monitor
eliasbaixas_bamboo,bamboo.db,Key,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,Key,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SIZE; time_usec; ttl_sec; guid; data_hash; put; client_id
eliasbaixas_bamboo,bamboo.db,PutReq,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,PutReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; data; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,PutResp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,PutResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: inval_put_key; inval_put_data; inval_rm_key; inval_rm_data; user_data
eliasbaixas_bamboo,bamboo.db,GetByKeyReq,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,GetByKeyReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,GetByKeyResp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,GetByKeyResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; data; user_data
eliasbaixas_bamboo,bamboo.db,GetByGuidReq,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,GetByGuidReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: guid; primary; placemark; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,GetByGuidResp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,GetByGuidResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; data; continuation; user_data
eliasbaixas_bamboo,bamboo.db,GetByGuidCont,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,GetByGuidCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: continuation; del; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,GetByTimeReq,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,GetByTimeReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: low; high; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,GetByTimeResp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,GetByTimeResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: keys; continuation; user_data
eliasbaixas_bamboo,bamboo.db,GetByTimeCont,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,GetByTimeCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: continuation; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,DiscardReq,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,DiscardReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; recycle
eliasbaixas_bamboo,bamboo.db,IterateByGuidReq,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,IterateByGuidReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: low; high; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,IterateByGuidResp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,IterateByGuidResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; data; continuation; user_data
eliasbaixas_bamboo,bamboo.db,IterateByGuidCont,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,IterateByGuidCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: continuation; comp_q; user_data
eliasbaixas_bamboo,bamboo.db,IBGCont,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,IBGCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; high; cursor
eliasbaixas_bamboo,bamboo.db,GBGCont,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,GBGCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: guid; key; primary; placemark
eliasbaixas_bamboo,bamboo.db,GBTCont,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,GBTCont,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key; low; high
eliasbaixas_bamboo,bamboo.db,Alarm,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
eliasbaixas_bamboo,bamboo.db,Alarm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,SyncAlarm,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
eliasbaixas_bamboo,bamboo.db,SyncAlarm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,EnqueueEvent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,EnqueueEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sink; item
eliasbaixas_bamboo,bamboo.db,StorageManagerTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,StorageConverter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,StorageConverter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: getsOutstanding; putsOutstanding; converted; getContinuation; ready
eliasbaixas_bamboo,bamboo.db,StorageConverter,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: GetByTimeResp; GetByKeyResp in method handleEvent
eliasbaixas_bamboo,bamboo.db,Dump,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.db,Dump,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: getsOutstanding; dumped; getContinuation; os; ready
eliasbaixas_bamboo,bamboo.db,Dump,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: GetByTimeResp; GetByKeyResp in method handleEvent
eliasbaixas_bamboo,bamboo.api,BambooLeafSetChanged,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: preds; succs
eliasbaixas_bamboo,bamboo.api,BambooAddToLocationCache,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: node_id; guid
eliasbaixas_bamboo,bamboo.api,BambooRouteUpcall,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: src; dest; immediate_src; app_id; iter; tries; wait_ms; est_rtt_ms; payload
eliasbaixas_bamboo,bamboo.api,BambooNeighborInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: node_id; guid; rtt_ms
eliasbaixas_bamboo,bamboo.api,BambooRouteInit,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: dest; app_id; intermediate_upcall; iter; payload
eliasbaixas_bamboo,bamboo.api,BambooRoutingTableChanged,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: added; removed
eliasbaixas_bamboo,bamboo.api,BambooRouterAppRegReq,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: app_id; send_leaf_sets; send_rt; send_reverse_rt; completion_queue
eliasbaixas_bamboo,bamboo.api,BambooRouteDeliver,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: src; dest; immediate_src; app_id; tries; wait_ms; est_rtt_ms; payload
eliasbaixas_bamboo,bamboo.api,BambooRouterAppRegResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: app_id; success; msg; modulus; guid_digits; digit_values; node_guid
eliasbaixas_bamboo,bamboo.api,BambooRouteContinue,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: src; dest; immediate_src; app_id; intermediate_upcall; iter; payload
eliasbaixas_bamboo,bamboo.api,BambooReverseRoutingTableChanged,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.api,BambooReverseRoutingTableChanged,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: added; removed
eliasbaixas_bamboo,bamboo.vivaldi,VivaldiRequestVC,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: comp_q; user_data
eliasbaixas_bamboo,bamboo.vivaldi,PingVCResp,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: coordinate; version_number
eliasbaixas_bamboo,bamboo.vivaldi,FiveDVC,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): VirtualCoordinate
eliasbaixas_bamboo,bamboo.vivaldi,VivaldiAddSample,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: remote_coordinate; latency_ms
eliasbaixas_bamboo,bamboo.vivaldi,VivaldiReplyVC,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: user_data; coordinate; samples
eliasbaixas_bamboo,bamboo.vivaldi,Vivaldi,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: instances; DEBUG; _my_coordinate; _samples; _status_period; _use_reverse_ping; _eavesdrop_pings; _generate_pings; _ping_period; _update_start; _track_initial; _prng; _version_number; _app_id; send_ms; remote_coordinate
eliasbaixas_bamboo,bamboo.vivaldi,Vivaldi,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: LocateNodeMsg; LocateNodeResp; PingVCResp; PingCB; PingAlarm; StatusAlarm; VivaldiAddSample; VivaldiRequestVC in method handleEvent
eliasbaixas_bamboo,bamboo.vivaldi,StatusAlarm,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
eliasbaixas_bamboo,bamboo.vivaldi,PingAlarm,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
eliasbaixas_bamboo,bamboo.vivaldi,PingCB,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: send_ms; remote_coordinate
eliasbaixas_bamboo,bamboo.sim,Network,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: sinks; logger; simulator; header_size; ack_size; item; sink
eliasbaixas_bamboo,bamboo.sim,Network,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Network; Simulator; SimulatorLogAppender; LoadNodeCb
eliasbaixas_bamboo,bamboo.sim,EnqueueCb,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: item; sink
eliasbaixas_bamboo,bamboo.sim,KingNetworkModel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; latencies
eliasbaixas_bamboo,bamboo.sim,GraphUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; tail; len; next; number; edges
eliasbaixas_bamboo,bamboo.sim,GraphUtils,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: Edge
eliasbaixas_bamboo,bamboo.sim,Edge,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: tail; len; next
eliasbaixas_bamboo,bamboo.sim,Edge,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Edge; Node
eliasbaixas_bamboo,bamboo.sim,Node,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: number; edges
eliasbaixas_bamboo,bamboo.sim,EventQueue,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; nodes_by_node_id; cancelled_timers; event_queue; now_us; current_node_id; node_id; failure_time_us; cleanup_cb; cleanup_user_data; node_id; cb; user_data; failure_cb
eliasbaixas_bamboo,bamboo.sim,NodeInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: node_id; failure_time_us; cleanup_cb; cleanup_user_data
eliasbaixas_bamboo,bamboo.sim,TimerInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: node_id; cb; user_data
eliasbaixas_bamboo,bamboo.sim,Simulator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: event_queue; logger; instance; event_queue; network_model; acore; classifier_alarm_cb; node_id; classifier; node_id; mgr; tok; lineno; next_node_id; next_cfg_filename; next_start_time_us; next_stop_time_us
eliasbaixas_bamboo,bamboo.sim,NodeCleanupCb,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: node_id; mgr
eliasbaixas_bamboo,bamboo.sim,LoadNodeCb,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: call
eliasbaixas_bamboo,bamboo.sim,NetworkModel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latency_us; inv_bw_us_per_byte
eliasbaixas_bamboo,bamboo.sim,RouteInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: latency_us; inv_bw_us_per_byte
eliasbaixas_bamboo,bamboo.sim,CachingNetworkModel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: src; dst; cache
eliasbaixas_bamboo,bamboo.sim,SrcDst,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: src; dst
eliasbaixas_bamboo,bamboo.sim,TransitStub,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.sim,TransitStub,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; G; inv_bw_s_per_byte; dom; dnn; snum; domain; INV_BW_1_Mbps
eliasbaixas_bamboo,bamboo.sim,Edge,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
eliasbaixas_bamboo,bamboo.sim,Edge,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: inv_bw_s_per_byte
eliasbaixas_bamboo,bamboo.sim,DomainId,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: dom; dnn; snum
eliasbaixas_bamboo,bamboo.sim,Node,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
